"Gene.name"	"SRR2153294"	"SRR2153296"	"SRR2153298"	"SRR2153300"	"SRR2153302"	"SRR2153304"	"SRR2153306"	"SRR2153308"	"SRR2153310"	"SRR2153312"	"SRR2153314"	"SRR2153316"	"SRR2153318"	"SRR2153319"	"SRR2153321"
"Zbtb39"	357	309.152	234	204	254	249.171	128	198	195	136	208	263.206	295	239	126
"Zbtb4"	478.0001	410.9997	379.99983	401.000102	456.99975	294.00027	250	262.99959	452.99957	233.00049	253.00019	301.9999	317.00047	268.000319601862	188.00033
"Zbtb40"	238.5982	243.25856	197.62772	154.794	154.48435	145.87515042	95.98254	167.383	199.48376	83.6021	235.82874	198.85755	275.6068	257.58595	184.98187
"Zbtb41"	528.9755	494.6974	402.2426	394.40054	449.9999	320.5637	156	209.07237	350.6332	196.32402	284.8997	247.7996	443.2071	294	201
"Zbtb42"	137	78	101.00001	103.00003	80.000017937	53.000005	78	53	112	27.0000000419917	80.00007	88.00001	67	64.99996	104
"Zbtb43"	570.99937	647.0006	511.0005	454.999534	501.00018	404.00053	270.00000342282	403.99949	439.99949	294.00006	461	534.99987	536.00037	436.99991	262.99986
"Zbtb44"	1559.6788	1274.336391	1287.93470020563	923.9616187	985.56355426	1079.1781	623.3417	888.1166	1012.2411	626.72740269811	769.3626	1008.2958	1490.8007	792.1396194	796.91500924962
"Zbtb45"	177.5625494	217.5509	252.57069	91.571640138049	136.712306	200.12554	242.01657	130.93529	177.6347	103.956	186.47	179.08108	253.46257	185.8714	204.4567
"Zbtb46"	190.3702	148.63101	105.460900017915	99.0787	126.00024	108.85575	95.8747	119.2932	102.2493	91.17627	109.7918	163.9997	126.858500110451	89.6601	77.8715
"Zbtb48"	99.07286	122.43291	114.84118	39.66489	126.838	92.4123	290.186	129.64543	71.74959	135.116	92.01498	103.8943	136.7684	130.55616	116.671
"Zbtb49"	26.54904	41.6908	8.07732	11.66261	44.6757	20.84114	5.92745	34.37353	3.52538	18.86917	26.2372	4.25907	25.81798	23.41866	4.73365
"Zbtb5"	250.999846623	272.000337592	188.99953	162.9996	134.9997	179.9997	123.0000056	173.9999	151.99962	114.99998	180.000226	204.0001	266.99985	177.99953	148.0004
"Zbtb6"	200.3048	195.4453	154.6135	142.9047	146.0231	119.1078	104.075	89.1693	131.8402	105.364	122.4372	135.0961	185.9321	146.015	89.66528
"Zbtb7a"	1097.7676	932.10736	996.03871	749.0229	770.59225	596.9525548036	504.02993	640.03606	834.02936	340.013	634.04175	829.94563	830.0237	684.69443	525.01957
"Zbtb7b"	1050.55995	954.35886	979.8507	1152.0608494	1156.20958	780.63113	864.64138	877.28158	992.489997	626.55968	1016.8532	935.72645	876.7436	856.528724	653.76913
"Zbtb7c"	3	7	5.242543	4.38861	8	0	6	4.624565	4	3	4	4.38861	0	2	3
"Zbtb8a"	33.6186	31.5541	34.5456	37.5465	45.2661	32.9524	58.9962	32.1485	39.1341	24.0941	28.0269	36.9464	33.1169	39.7758	36.7035
"Zbtb8b"	1.59737396033	3.02545867601	7.0529251179	3.0210237094	5.01026811779	4.0118700585	5.03597815945	2.27562763301	5.0080757047	3.0107124922	4.0204215764	6.0165820587	6.778882847	2.0070964856	1.01052115719
"Zbtb8os"	318.461	315.459	260.921	223.4938	223.1107	247.2442	389.287	220.6362	225.1608	172.1019	173.3486	231.1164	276.085	224.3654	251.827
"Zbtb9"	12.0425	0	0	15.1225	0	0	0	21.0613	0	0.000314113	0	10.1046	0	0	0
"Zc2hc1a"	23.970106	28	16	12	25.99997	13	12.3959	14.99998	13.112	11	10.9266	16.99995	27.00002	6.492541	8
"Zc2hc1b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Zc2hc1c"	52.1108	37.9111	50.7682	46	41.42563	24.82071	43.03576	56.5019	39.3838	45.5925	48.4556	62.4442	25.6995	49	37.86721
"Zc3h10"	177.466	178.47637	135.5173	168.90626	105.2526	114.11615	182.99992	96.24623	123.9996	79.8847	131.313	111.9209	134.06079	127.6427	159.00043
"Zc3h11a"	1688.36	1802.32964	1538.1204	1517.017	1414.806	1135.49051	1188.0127	1008.17928	1368.4252	789.42626	1115.8854	1143.2383	1717.76612	1128.72443	1246.46018
"Zc3h12a"	71.2626	77.0911	88.3712	70.1466	72.2327	48	62.9936	35.7377	87.6422	24.3092	53.9656	50.034	47.9116	43.6775	58
"Zc3h12b"	2.02544	0	1.23265	0	0.246568	1.67031	0	0	3.44664	0.468362	0	4.0895	0.567229	0	0
"Zc3h12c"	191	204.99987859	154.000000107167	165.0002	181	121	61	101.00002	163	108.000000082802	155.000248	134.9999	175.0002	139	51
"Zc3h12d"	31.0257	26.0127	23.0054	42.0116	46.0181	30.003	53.0081	41.0161	37	41.0164	38.0123	43.0464	20.0075	45.051	15.0084
"Zc3h13"	595.176	443.737	367.182	402.814	370.496	355.492	229.177	259.5695	283.225	231.5999	281.3647	317.691	423.544	368.751	174.613
"Zc3h14"	1030.74811012877	1105.628816538	856.4995907	690.53549	920.335695049868	556.05925	636.3022	610.1595	822.45079	439.78568	607.86028	615.0678325223	1101.8384694	539.207190048834	736.1517
"Zc3h15"	836.239	841.194	642.891	638.805	652.922	559.654	475.943	531.717	575.268	313.341	508.93	603.954	783.963	642.192	447.324
"Zc3h18"	963.654390724	929.65161	899.7251	739.34400731897	844.732000413697	655.91469	625.4937	543.80837	749.860200243394	466.3859	641.559091	703.1828	797.259	704.246	577.565
"Zc3h3"	138	136	104.729	91.0141	102.235	89.7673	81.04	69.7346	91.2688	72.3126	83	88.5206	112.209	122.072	96
"Zc3h4"	788.164	685.795	629.196	536.253	516.53	486.9898	320.9098	426.789	537.809	307.699	432.6615	467.8748	593.43	502.904	287.9738
"Zc3h6"	75	100.00003	91	49	90	55	56	41	102.0004	74.99998	48	49.99996	93.99996	56	29
"Zc3h7a"	515.60967	703.8093	522.67302	454.684	588.37346	433.218	426.936	434.9536	496.971	377.935	370.39847	479.29965	607.5991	455.93624	445.38
"Zc3h7b"	929.345	875.601	917.24005	762.929	910.391	742.373	494.838	657.118	783.154	596.605	607.281	790.316	759.057	690.134	343.213
"Zc3h8"	174	165	157	79	138	111	147	88	102	61	110	70	152	120	181
"Zc3hav1"	694.9691	557.1918	573.9966	592.11108	514.74384	456.1755	409.411800803527	506.293	535.0489	285.76328	346.49595	570.9359	626.2897	382.02911	243.839
"Zc3hav1l"	27.3775	21.0339	21.0775	7.63433	19	13.0518	5.00611	17.0521	25.9227	5.02578	21.5894	21.8756	23.0141	19.066	10.007
"Zc3hc1"	125.916	148.083	119.885	119.449	158.9881	82.1724	137.973	95.59918	130.5930426581	94.44667	101.1214	102.0136	107.70891	104.921	97.64377
"Zc4h2"	19	21.00003	7	9	17	6	7	8	9	7	11	15	8	13	14
"Zcchc10"	38	40.8666	36	37	35.6533	20.7493	48	38.1515	31.9272	33	23	36	45	38	43
"Zcchc12"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"Zcchc13"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Zcchc14"	1025.755	967.8083	847.1132	619.4138	713.3027	596.1447	464.89	616.3591	716.0001	483.2849	689.8953	739.7259	840.5523	765.8436	366.497
"Zcchc17"	156.9224	158.2036	115.411	139.3256	148.523	165.1244	264.228	127.6134	102.4802	102.3934	118.2706	141.252	157.5988	131.1314	215.974
"Zcchc18"	5	4	1	4	1	3	1	3	3.999997	1	0	1	2	2.000004	2
"Zcchc2"	928.663505	713.765	543.37338	716.57303	644.308	512.4493	349.99968	418.4798	613	411.5278	580.144	697.76512	641.14041	493	403
"Zcchc24"	1116.79	915.632	1116.79	867.076	846.266	679.788	228.908	1033.55	811.583	631.231	485.563	957.252	832.393	804.647	173.415
"Zcchc3"	18	10	10	8	8	8	9	8	10	7	7	12	14	5	5
"Zcchc4"	119.7824	133.1876	95.1277	86.3436	111.7766	63.3004	117.0499	89.1593	78.4595	83.765	62.6094	101.8033	108.4541	87.5113	71.4562
"Zcchc7"	423.86396	521.318	360.327	291.8376	406.5	305.71973	351.909	302.76691	319.847	259.91808	368.182	348.4866	480.605	374.746	400.93
"Zcchc8"	189.70266329771	241.69534505762	173.46315248743	116.12126567082	147.2100314298	154.3367	93.0125408872	105.67514908922	142.45145683622	97.71985859293	140.8719423003	156.16696184722	173.67297	128.7023319295	106.747590653813
"Zcchc9"	155.125	186.76891	148.642	125.25	159.117	119.394	157.34471	90.1807	134.59	61.2969	99.49967	120.13135	134.75705	92.5441	150.316
"Zcrb1"	325.2978	284.696	276.1664	163.7926	231.2335	203.56283	422.724	225.7629	173.392	154.1397	175.77909	189.901000076197	323.5352	216.5381	353.2424
"Zcwpw1"	49.722	60.72137	42.899	50.01227	57.771212	30.90957	63.38938	26.20734	43.87738	20.88999	52.3488	38.1884	34.22247	33.07568	54.09839
"Zcwpw2"	7	4	0	0	0	0	2.95111	0	0	0	0	3.75961	0	0	1
"Zdbf2"	0	1	0	2	0	1	1	0	0	0	1	1	0	3	0
"Zdhhc1"	60.835	49.5854	42.1567	19.7841	50.914	29.628867	66.2522	30.5478	46.7369	29.92327	29.50394	39.37603	49.0312	37.528	36.9297
"Zdhhc11"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Zdhhc12"	165.34071	173.6242	150.77158	161.0605	182.3803	171.13611	285.7789	148.0908	163.34756	116.2277	111.3315	163.16454	169.7674	119.6581	174.24522
"Zdhhc13"	137.99982	122	88.99999	97	93.49275	85	56	86	71	64.99996	68.99999	102.28	135.673026	76.99996	82
"Zdhhc14"	61	50	42	56	37	32	57	29	46	22	20	51	47	44	52
"Zdhhc15"	2	3	4	1	7	2	1	5	1	1	1	4	1	0	1
"Zdhhc16"	146.29005	150.982379	137.165	160.88612	116.8411912	106.721933	136.262	126.414686	96.667	74.03772	128.81498	133.833728	154.17257	105.555	108.43165
"Zdhhc17"	222.943	223.161	208.63	160.815	210.665	187.472	132.361	155.118	161.553	135.575	94.1396	155.721	239.521	184.158	148.528
"Zdhhc18"	400.126	366.605	327.612	396.34	331.328	264.263	389.917	270.254	366.094	191.14	292.431	347.079	361.984	232.059	302.656
"Zdhhc19"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Zdhhc2"	7.25641	16.65843	17.87984	13.2077	17.1055	5.00905	13.5337	15.51115	22.1943	2.0005952	15.1564	6.91038	13.9241	14.0051	10.20078
"Zdhhc20"	436.0459	447.0129	396.935851807	316.87519	442.8692	277.2029	318.189	212.5838	379.076	191.582	256.71802	236.9171	465.25841	244.052	238.34
"Zdhhc21"	323.88551	322.89526	270.55692	258.756	309.165207	260.667	160.857	200.483	253.12	167.735	193.416	201.83288	342.36584	238.074	134.003
"Zdhhc22"	5.36148	4.03055	3.25476	6.0535	2.7526	6.58192	3.00575	3.79675	3.04178	0	4.4151	2.56858	7.24957	1.57205	2.01278
"Zdhhc23"	22.0414	18.0485	32.1732	26.3833	27.106	17.0003	16.0012	8.000501	26.12411	7.000343	18.0015	20.0014	21.000667	8.0121	9.00048
"Zdhhc24"	44.7613	61.2362	5.76507e-07	32.4578	41.1591	3.54724e-07	16.4615	33.2774	24.6955	16.4637	21.4706	40.7214	57.6228	18.5992	32.9273
"Zdhhc25"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Zdhhc3"	301.6961	322.93027	293.8792	216.4419	322.21758	214.39143	150.2677	227.0578	257.07678	165.6952	231.3402	221.9233	291.0444	208.4523	178.0121
"Zdhhc4"	263.2222	270.75441	201.5199428075	155.21981	210.2159687169	199.976	279.8113	140.18894	181.76117	159.72900002216	164.2888	175.3052	166.2361	180.78774	228.31322
"Zdhhc5"	1607.63	1342.74	1267.59	1269.81	1224.06	1084.29	722.964	1136.01	1079.96	800.865	921.301	1181.94	1347.02	1046.49	702.104
"Zdhhc6"	1275.58688	1177.2599	1105.6617	1116.80938	1159.09085	891.6541	1113.5003	816.82242	1021.6787	719.929	864.7354	1022.5351	1113.0048	759.3894	927.72185
"Zdhhc7"	331.552	308.121	273.172	263.638	284.199	205.322	420	246.644	260.018	180.419	238.159	253.036	303.735	278.958	325.08
"Zdhhc8"	213.00054	174	156.99994	150.0001	190	176.00008	113.00004	124.99992	176.00004	87	95.99991	175	193	139	117.00004
"Zdhhc9"	2236.601	1948.711	1537.757	1463.15000020672	1469.3524783	1379.146	1248.795	1308.9876	1446.925	1144.82564	1451.74161	1544.34693936	1609.62572	1384.68	928.751
"Zeb1"	281.2278	312.41	282.607	222.29482	310.020992	179.94735	194.99965	204.779	258.72611	164.53056	228.276	248.94546	327.36300244838	229.008	137
"Zeb2"	383.23909684349	279.8560108	274.77995	250.26283380818	315.42403963	213.058812079739	132.9359	230.14099	332.26048	178.70424594537	214.70871	308.73871	396.922802357	195.865728	135.364427
"Zer1"	489.63506932	466.715	479.597	444.984	525.120482	330.77	396.519	317.26277	455.819	284.32	322.034	350.452	325.312	333.70487	271.5127
"Zfand1"	455.02849	430.3824	272.5271	278.943800779644	384.6597	282.156685545	508.82323	296.7806	377.5768	217.1412	250.0000265756	299.9356	502.04051	290.2375	382.375
"Zfand2a"	213.3039	209.6626	188.4985	219.1516	193.9306	160.0053	121.157	143.997	165.7282	115.42800191311	129.5288	208.7639	183.4289	137.209	138.1855
"Zfand2b"	527.998287	524.20178	492.66421	353.0905	449.7503	338.1059	946.595373	341.48435	418.09898	305.6268	252.1129	319.93269	482.9178	268.50295	623.5249
"Zfand3"	358.6619	301.858	229.086	363.309	272.0886	302.306	254.058	194.39	261.82	94.6592	160.731	245.581	309.193	276.238	184.835
"Zfand4"	277.60326	499.9268	240.953	181.01129	242.47271	193.64441	257.211	246.29512	132.4029	284.36394	328.13174	101.5013	282.8408	417.96990527	155.62888
"Zfand5"	946.295	888.43	834.291	705.1631	867.991	554.9954	833.4196	635.8195	753.2391	479.9096	774.3411	770.4541	919.043	606.0211	606.3201
"Zfand6"	2778.51024	2335.48656	2104.94873	1803.0004	2122.56929	1671.94153	1858.51252	1684.81883	1969.74926	991.39996	1383.43421	2025.55213	2536.40009	1393.16364	2296.49718
"Zfat"	33	35	39	23.0589	34	28	21.99999	20	26.95167	25.99998	21.00001	19.99997	33	30.2294	20.99998
"Zfc3h1"	838.012	663.39	682.685	765.731	708.991	529.864	141.548	614.727	589.886	261.51	538.632	686.511	867.869	617.548	152.821
"Zfhx2"	305.758	187.223	195.626	221.82	175.163	143.498	74	132.528	198.212	83.0355	119.075	171	177.437	163.169	66
"Zfhx3"	186.536691548	187.03647	189.78454	172	172.00121	118	66.03887	128.00645	152	87.00489	113.02355	163.862	176.83809	136.81204	65
"Zfhx4"	484.73068	474	319.99988	347.00043	352.00021	368.9998838127	118	350.0001605	313.99958	244.99977	303.9998	386.00054	414.00035	299.803870485	109
"Zfp1"	95.8106	136.2638	69.52955	82.4351	82.89830799218	74.50172918	122.5012	81.80075	116.4595	76.0841	42.9999	75.3537591	92.0984	60.8965	91.6304
"Zfp101"	145.964	122.6714	124.379	109.344	113.7346	82.86434	84.3314	94.676	120.705	85.3004	98.859	111.52440004789	165.0132	98.5177	84.1651
"Zfp105"	13.99996	7	6	5	3.0000044	7	10	5	14	3	4	8	6	7	5
"Zfp106"	2290.65626	2170.19650472	1912.09173	1607.99245827	2158.40679	1436.237341	1032.69638	1455.48866120136	1587.20001703941	1015.84118	1533.23899	1457.38177	1905.97596	1787.7233	1060.3981
"Zfp108"	37.49167	54	33.6329	30.2714446	41.7997	29.0207	30.6773	31.1579	30.99998	32	23.1052	30.99993025	29.56473	38.0875	23
"Zfp109"	45.89952	52.3001	50.72535	46.987	50.2461	37.39745	16.359972	41.0985	40.000028	22.6045934	28	48.5158	54.38903	42.43859	16.99998
"Zfp11"	34.4832	37.5827	21.057	27.8769	30.5419	34.2243	18.5192	19.7065	22.9993	34.5627	40.4422	44.3712	31.0631	37.7384	21.7665
"Zfp110"	775.781	793.902	610.632	611.609	642.361	440.0003	558.731	456.6971	597.769	381.0298	513.9014	457.219	670.906	540.7662	439
"Zfp111"	93.5548	92.3886	73.6193	81.2316	109.3154	62.2352	51.0508	54.77036	64.9458	56.4799	77.4173	72.9799	84.5864	62.6524	37.0998
"Zfp112"	18	13	15	22.99999	24.99997	9.000002	13	12	10	11	7	12	9	8	12
"Zfp113"	214.36353	248.0938	173.344295	114.4464	178.2011	142.72256	160.12691	105.6173	154.24093	153.9483	128.56863	169.4956	179.46301	174.427108	136.027
"Zfp114"	10.32332	4.52422	6.30554	9.03436	4.13049	8.53974	5.13144	5.35179	5.0975	3.05752	4.06483	2.01631	10.3399	2.04367	4.06195
"Zfp119a"	69.6059	96.9789	80.9004	71.5788	69.1621	53.054	53.2417	48.915	60.4754	40.5203	50.1746	52.1468	77.5321	43.5457	53.2775
"Zfp119b"	94.1637	87.241	76.52911	50.8755	76.8996	58.4672	79.50596	44.97072	65.23698	40.9291	62.90716	44.4099	51.8869	69.8798	57.8583
"Zfp12"	140.233	16.80470786	45.805	68.0578	57.29225	21.501460087	32.67497	97.6466	62.0883	52.96027	67.13919	34.562	87.1153	90.84037	6.03764
"Zfp120"	170.58023433	192.316	116.6602	80.2699100544466	170.5862	123.3512	164.8114	126.0799	117.08203	109.4247	156.06195	133.2063640183	182.7725	117.7277	99.1749
"Zfp128"	27.5226	33.0271	19	13.7613	13.7613	19.2658	24.7703	39	13.7613	2.75226	24.7703	19.2689	16.5136	24.7703	11.009
"Zfp13"	13.289679	10.542715	9	18.05128	22.99997	18.00003	28	7.33091	9.000003	14.4195	9.699999	8	18.599	11.30981	7.22564
"Zfp131"	455.04018	353.009760012431	373.014083	355.0104354	346.77643	215.999788	168.02282032	190.00008	298.03118	144.54082	267.01191	212.01685	347.0160687	233.99996	230.02348
"Zfp14"	32.00002	31.00004	28.00000463	28.99995	20.99995	19.00004	20	21.99995	24.99997	12	21.0000052	25.00004	22.99997	26.99997	18.99997
"Zfp141"	158.156	174.04739	149.72613	155.83334	108.89793	99.12142	109.729	96.0606	100.525	59.654712	98.26015	100.353	162.90046	119.11505	88.28081
"Zfp142"	132.4939	90.1878	82.1251	78.4848	75.1164	65.6334	48.97853	47.3658	64.7472	70.1977	57.4788	76.51852	74.5478	62.6235	72.5456
"Zfp143"	93.1975	107.257851703	72.4573737	77.048813	103.51383	54.9843	88	82.3837	90	77.96102	70	76.9184	104	72.2007	63.77901
"Zfp146"	467.855	431	349.65	319.057	340.622	310.581	228	231.871	256	238.427	281	202.442	369.121	244.872	204
"Zfp148"	911.8204	935.0001	719.6945	560	702.4208	521.7907	327.0003	603.5444	618.935	365.99959	655.9954	616.802	869.7793	690	434.0002
"Zfp157"	68.09926	94.42634	59.49648	58.14822	75.30663	53.50813	64.8174	61.881	80.08467	69.7968	71.925111	78.1013	79.93363	62.45933	66.0088
"Zfp160"	222.193994	270.068662	180.07617	175.07456	187.30631	154.224432	108.102983	129.124968	160.10246	122.10393	149.07722	121.37751	201.093186	172.39412	105.231172
"Zfp169"	65.39313	81.00008	71.77715	62.62841	72.9999784	49.98078	13.93056	45.63914	63.3662	54.94171	57.293369	53.11894	77.94355	83.50285	12.9046089
"Zfp174"	58.061	68.325	53.1217	51.0488	67.055	51.8838	21.8676	60.0579	64.4447	32.4652	76.1236	72.2627	80.1389	68.1077	34.1174
"Zfp180"	346.881	386.812	288.565	284.502	274.9156	207.000000130324	208.960100049121	168.9968	273.013000553205	142.976557	276.824	228.652	270.164	228.969	213.99950542584
"Zfp182"	104.0000424	145.000000010829	104	83.99995191279	110.999845418	81.000059004	81.99998	86	67.00001	69.000003558	84.0001	72.00002401	115.340196	74.0000000131629	55.000035722
"Zfp184"	1	1	3.000004	1.41614	2	2	3	4.000001	2	0	3	4	2.654373	0	4
"Zfp185"	5.00000428	5	11	2.000001561	4.99999529	6.00000467	1.000000058	0.999999913	3.99999918	1.999996356	3.99999599	3.9999992	5	7.00000476	3.999997596
"Zfp189"	171	193.000119153	140.000000010715	141	140	96.999951	78	78.0000377	107	80	108	103	144.000274	96	92
"Zfp2"	92.9718	87.882753	84.9978	72.3154	101.2799	69.3441	73.27909	60.4513	79.47588419	49.773600556153	70.2330421	69.8183838405	93.5241	66.6533	68.354294
"Zfp202"	0	7.78101	0	0	27.8847	4.70903	3.99134	0	9.6259	0	0	0	0	0	0
"Zfp207"	1063.773153	1067.6615	866.415550897542	791.68038	1044.331024702	751.0738325099	769.9235	786.09034	726.69406	614.26079	708.80055	728.6277	931.4345	720.16	555.55105
"Zfp212"	155	155.594	129	125	152	117	153.355	100.045	147	107	122	129	142.324	129	109
"Zfp213"	196	181	143	115	118	129	133	97	102	92	121	112	161	105	112
"Zfp217"	258.9997	222.00019	212.0001	188.7013	182.99994	150.00012	100.00003	162.975	219.9995	109.00023	167.0001	182.0005	217.0003188	152.99955	107.99999
"Zfp219"	447.6522	408.164428	385.3880765	322.00909	378.05649	254.37962385	488.83324	217.53836864	343.4849168	198.187370019449	356.036483365	280.33031	408.3779	329.5997	378.92843
"Zfp229"	124.28508	125.00874	97.61396	88.07541	106.01023	72.70804	91	93.053029819	107.1441	92.0674	108.12149943	116.21891	114.408158073625	104.058364	56.03517
"Zfp235"	98.5724	125.4766	80.51576	63.03734	101.1612	74.23103	48.69133	53.10156	84.101	52.90511	67.05168	70.54692	74.11212	75.76596	63.76161
"Zfp236"	576.012	604.6473	479.636	415.9153	400.6579	370.03684	143.931	371.7792	330.5722	266.08616	430.6503	380.1709	606.5127	443.8775	200.71235
"Zfp239"	3	0	4	2	3	1	4	4	0	1.15251	0	0	0	3	1
"Zfp24"	629.0001	684.9997	556.0002	460.0004	582	395.0002	346.99975	357.0004	459.00004	282.00021	471.9995	393.0005	586.0001	431.0004	365.0003
"Zfp248"	13.8393	5.646127	11.2028861	7.55509	13.15943	8.10453	10.094133	4.735316	13.4001	5.09158	5	13.43703	7.24241	12.11898	3.03185
"Zfp251"	13.8208	40	27.5894	32.3555	37.502	16.5536	19	22	27.5894	21	5.51788	40	15.2589	8.85714e-08	21
"Zfp26"	131.414	163.482	123.999	91.1175	129.91	109.941	103.34	73.2081	114.55978	75.4269	96.21554	96.5992	173.449	136.301	84.102
"Zfp260"	468.613	490.819	348.4867	409.42543	396.2932	302.69719	256.497	322.54606	354.9089	209.82182	329.6789	346.9917	420.80014	323.9223	252.5265
"Zfp263"	250.9077	232.7024	195.5588	196.956	261.3053	167.6184	188.2265	146.69032	178.022	133.4417	186.4788	95.586	270.0838	153.2121	155.8226
"Zfp266"	394.96754	437.99364	295.68313	323.99121	302.95701	302.00000139984	207.93045	291.00044	227.77932	243.00022	286.00048	330.86629	368.45577	286.99993	139
"Zfp267"	71.67880221008	106.03064	93.5629131	75.5473	87.50793122	54.4031	60.2877	93.5005	96.6136	60.994	81.1503	71.6274	88.939	90.2574	33.288
"Zfp27"	80	137.000000028762	75.99998	98.00005	98	65.503	77.999996	62.1798	76.00005	71.00001	74.5208	56.8551	71.9588	64.00006	59.99993
"Zfp273"	40.4409	40.9003	29.4966	21.4173	20.524	24.4402	29.437	38.7143	21.0741	24.727	25.0367	28.91304	35.053921065	37.00002	27.6653
"Zfp275"	315.0004	303.07592	339	211.9997	328.0003	188.00005	169.9996	163.0004	276.9997	197.00000139703	260.999573	185.7186	277.00000626456	216.9997	97
"Zfp276"	313.11	641.183	306.721	282.511	315.383	237.119	421.577	338.77426	286.335	209.754	319.382	339.72	364.375	480.588	302.473
"Zfp277"	296.2048	328.86	255.769	254.527	276.862	213.142	319.5644	204.1945	288.951	144.4127	187.7653	211.1416	338.724	180.4835	234.6748
"Zfp28"	41.38575	38.16033	51.35124	27.7976417	50.6495	26.06241	36.337	31.824815	49.43048	36.00002	32.8697	42.2782	47.75164	23.5065	36.00002
"Zfp280b"	137	134	139	119	140	92.99995	87	83	119.99973	78	115	102.99999	111	121	61
"Zfp280c"	170.6997	185.4325839	120.9131	136.74170372	162.5208	117.9189	73.0000102748	101.93253521	126.4404	98.1361092986	122.66175	101.495015401	136.711744	119.9002	62.911413
"Zfp280d"	253.13684	284.97254640246	203.61142	128.1665887	224.65564	186.41166	142.29596	152.180943028772	181.30182	136.5816	185.62402	150.82053655	220.85138	197.762369	105.27102
"Zfp281"	691	573.9997	653	439.00031	625.0001847	411	352.9996	326.0000557	615.00028	379	310.0004	423	665	508	267.000232
"Zfp282"	95.0501	87.8246	74.5309	71.5474	89.7774	77.296	87.7379	57.2188	69.9445	54.3934	72.0262	74.12	74.1515	59.5435	52.6709
"Zfp286"	2.3834	3	2	1	1	1	1	0	0	1	1	1	1	0	1
"Zfp287"	11.99704	12.28789	17.44376	4.99989	9	4.7174	5.00572	10.00551	9.023681	3.9986	9.01478	14.02488	12.0372	13.46776	4.99868
"Zfp292"	466.99976	488.9996	374	335.00042774	466.00033	338.0002	151.000486	335.9996	315.9999	232.0000694793	303.0002	435.0004	527.0004	295.00006534	200.9997878
"Zfp296"	11	9	3	5	9	7	2.51476	5	1	1	5.96641	8	9	7	5.83846
"Zfp3"	31	32	29	20	36	33	9	22	20	15	33	25	33	28	11
"Zfp30"	22.98428218	31.4567	37.1019	38.8489	46.94262	12.555	24.9554	14.1177	42.0548	13.15017	22.09433	16.3883	28.7966	17.9805	26.3419
"Zfp300"	19.0505	20.1928	14.1038	11.5463	6.43707	10.2005	12.8485	6.50823	15.8701	5.15608	5.17449	10.5111	11.2604	8.39957	4.07271
"Zfp316"	100.4529	84.40203	72.82104	74.6965	129.9593	59.6675	62.6419	53.97864	82.1253	70.5209	34.34417	82.4933	62.2938	49.64772	47.2829
"Zfp317"	279.8467	337.8527	228.4353	225.6185	272.43051	211.58278	205.3842	173.60471	246.4689	176.4087	186.310435	188.446193	285.4023	186.8061	176.35567
"Zfp318"	761.529	597.714	547.678	507.311	592.538	412.908	228.5591	360.025	468.1528	304.3675	421.8496	446.073	575.857	391.166	278.7566
"Zfp319"	176.061	151.386	151	139	161	87.7732	122.971	90	173.735	61	105.179	127	139	110	70.7444
"Zfp322a"	202.15652	273.05686	162.18651	190.7326	199.7562	138.26671	156.99981	150.0628	152.02135	114.00028	179.24234	167.98022	207.2429	154.17553	106.46103
"Zfp324"	61.1888	50.705	51.5829	64.14009	56.390361	37.147602	1.00341843	69.9056	52.8665	34.0633	23.134	39.3348	39.2371	52.7902	11.3952
"Zfp326"	230.8585	253.6486	164.5295	168.707	149.0725	141.7849	172.717	163.1511	106.9083	91.8087	206.5538	130.34948	209.455	156.4639	186.659
"Zfp329"	152.4143	139.697	107.42014	102.952	119.056	67.5328	65.3907	92.3622	88.49338	62.9568	102.919	92.70459	125.693	111.53	46.8974
"Zfp330"	274.093	326.743	198.853	190.143	253.781	196.796	351.751	196.887	203.219	147.308	176.186	169.588	216.028	225.428	224.917
"Zfp334"	34.1844	34.1389	30.2965	38.2414	30.0558	25.4892	44.2559	14	21.042	25.3266	32.1106	33.3513	27.0512	19.5424	18.132
"Zfp335"	393.275	334.001	356.259	362.012	320.86	224.214	180.564	238.422	324.243	174.128	259.912	252.904	356.683	269.896	209.729
"Zfp341"	31.2542	35.000000800385	28.9999	32	0	0	10.4348	20.84834	33	0	30.8532	10.4348	40	36	10.4348
"Zfp345"	2.03427	4.36406	4.21406	5.07524	7.01964	4.01472	4.25756	2.00248	9.78386	4.74635	4.05214	4.11529	6.0101	1.00535	4.08036
"Zfp346"	137.83382	140.23578	93.07781	74.43784	135.19120166	88.106484	106	91.8798	82.0004	66.6056	76.15659	82.911	99.91417	85.2536	69.75787
"Zfp35"	242	246	157	163	170	132	175	125	163	96	156	157	163	139	168
"Zfp352"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Zfp354a"	151.76263	136.9137	120.1949	75.46044	155.2428	74.747648787	86.18987	75.62556	107.602	61.0426	124.6254	78.009903	141.2243	88.97383	88.53446
