baseMean	log2FoldChange	foldChange	baseMeanB	pval	padj	getSymbol(res$id)
ENSG00000110108	448.419592534169	-0.626756379256618	0.647630852398233	352.518724108936	0.000143683837571544	0.000731940053780091	TMEM109
ENSG00000173947	13.6955943405673	-1.53408479257965	0.345298316966916	7.03050857347619	0.00358027606643286	0.0140546651166016	PIFO
ENSG00000187866	569.273562232206	-0.315212033489174	0.803732857110566	507.329968345034	0.0443740261233429	0.129331698631397	FAM122A
ENSG00000129473	2900.18981331676	1.32692010839473	2.50866548372768	4147.22128095074	1.59789470668498e-19	3.31135144126414e-18	BCL2L2
ENSG00000111300	3404.58000114338	1.01422383264103	2.01981594323609	4554.33383728879	3.38630996096891e-12	4.09355490594211e-11	NAA25
ENSG00000206557	8562.49049965986	-0.641271797186455	0.64114750072819	6690.22056997304	6.154326344824e-06	3.85603278456865e-05	TRIM71
ENSG00000170439	362.638212726263	-2.51566835668787	0.174867203780147	107.950124131881	4.73108671252811e-44	3.05554149837294e-42	METTL7B
ENSG00000108788	1567.46455208747	0.0716716194338058	1.05093367247605	1606.39156722465	0.607343166181649	0.939018935814218	MLX
ENSG00000166224	2884.80391819968	0.122315088301086	1.08848014257045	3007.02095860494	0.393770521321828	0.710996357261992	SGPL1
ENSG00000186675	0.163233418539951	Inf	Inf	0.326466837079902	1	1	MAGEE2
ENSG00000136932	357.741573435438	-0.593247941023324	0.662848953389821	285.207657679679	0.00044293857411023	0.00207584135388156	C9orf156
ENSG00000168229	0	NA	NA	0	NA	NA	PTGDR
ENSG00000212725	0.768185850014225	Inf	Inf	1.53637170002845	0.466540812382078	0.801140275992825	KRTAP2-1
ENSG00000102290	3.61015262580851	1.67012637889112	3.1824247005786	5.49396090150399	0.136499003154738	0.324895973667117	PCDH11X
ENSG00000162676	125.057041296188	-1.0695197726098	0.47647757689042	80.7149081605257	5.78193753560879e-07	4.14433569431322e-06	GFI1
ENSG00000256966	36.3227264970524	0.221236413548033	1.16573221030313	39.1023156438333	0.824244263291078	1	NA
ENSG00000116761	1891.5279254397	3.35706054999681	10.2465089282039	3446.67983632859	4.15614948157232e-24	1.10958135979633e-22	CTH
ENSG00000162244	10932.9214069919	-0.448895638630321	0.732603430301421	9245.61914850264	0.00190313852895152	0.00791432837750771	RPL29
ENSG00000189184	0	NA	NA	0	NA	NA	PCDH18
ENSG00000145832	4.41745339055926	0.125843942296611	1.09114584038108	4.6099949598041	0.987171662001732	1	SLC25A48
ENSG00000100711	403.056365972073	-1.10643061146718	0.464441691214727	255.655355061158	5.83762744958469e-11	6.36088069758034e-10	ZFYVE21
ENSG00000101638	19.5622740446567	1.50764877232183	2.84346248892287	28.9450424477017	0.00250874258849612	0.0101813698810389	ST8SIA5
ENSG00000082438	4296.71126763529	-1.24045361257188	0.423239560159307	2555.49134235974	9.66603094428885e-18	1.7682646558971e-16	COBLL1
ENSG00000167612	11.7378922090759	Inf	Inf	23.4757844181518	3.06428619243249e-07	2.27227100723189e-06	ANKRD33
ENSG00000172377	0.345435752466096	-Inf	0	0	0.639700206099203	0.952614268907897	OR9I1
ENSG00000131183	0.549286293920811	-Inf	0	0	0.525265030681513	0.850797844436196	SLC34A1
ENSG00000040487	355.611434077143	0.135057435490464	1.09813653110291	372.24451397615	0.523030033785519	0.850036388364326	PQLC2
ENSG00000114771	42.5822256592114	0.224447833952928	1.16833000530414	45.8879338556313	0.504955263358709	0.842976788495797	AADAC
ENSG00000134308	13318.6148826151	-0.269004229316981	0.829892152725088	12080.5086352106	0.0530669160999167	0.150918440518188	YWHAQ
ENSG00000163081	0	NA	NA	0	NA	NA	CCDC140
ENSG00000137478	2243.70049669514	-0.630229234451234	0.646073750428183	1761.27709267015	1.91245599027581e-05	0.000111353034893199	FCHSD2
ENSG00000088280	978.807264955059	-1.01270021954072	0.495617756327989	648.714229932125	3.15941679746693e-11	3.51071520618587e-10	ASAP3
ENSG00000214097	0.807095937900799	0.344423564752393	1.26964358941274	0.902982466830356	1	1	SMCO1
ENSG00000141753	1392.31369105054	0.924111166673963	1.89751483740057	1823.58747778113	0.00127666193243296	0.00549173144015177	IGFBP4
ENSG00000103260	89.6134892259561	-1.18439460485327	0.440009139354881	54.7645889061032	7.91411629252633e-07	5.57995855339895e-06	METRN
ENSG00000136897	3564.91016888829	-0.145719220979842	0.903928633295797	3385.02643474331	0.285543631207933	0.566880894777212	MRPL50
ENSG00000169221	1202.28245732265	0.0254607147954056	1.01780466917114	1212.89113601686	0.808300968806496	1	TBC1D10B
ENSG00000123307	0	NA	NA	0	NA	NA	NEUROD4
ENSG00000172404	14.7051976013008	1.47445033856989	2.77877753410077	21.6273503058873	0.00423109419341924	0.0163604658441084	DNAJB7
ENSG00000145451	1.93019317183574	0.810768741979308	1.75414589263011	2.45872263587677	0.682497472308202	1	GLRA3
ENSG00000183128	0.30727434000569	Inf	Inf	0.61454868001138	0.739084978808543	1	CALHM3
ENSG00000092020	2400.17142680286	0.343333696634596	1.26868481330668	2684.4284588648	0.0193153750866287	0.0631422332057258	PPP2R3C
ENSG00000121853	0.316870588542796	Inf	Inf	0.633741177085592	0.735219575941931	1	GHSR
ENSG00000154783	7.69125253758363	0.403029482677736	1.32228162679555	8.75862927230301	0.737349499081075	1	FGD5
ENSG00000100330	1776.89921533457	0.679189135337869	1.60123952785537	2187.60420187426	3.88759244094908e-06	2.49256962857536e-05	MTMR3
ENSG00000170950	0	NA	NA	0	NA	NA	PGK2
ENSG00000171195	0	NA	NA	0	NA	NA	MUC7
ENSG00000205903	356.758533165628	0.622149623797002	1.53916684089753	432.512661721496	0.00115072099953401	0.00499734188478496	ZNF316
ENSG00000137040	1587.03469752416	0.0519606122471769	1.03667279790079	1615.61120857878	0.715150168684515	1	RANBP6
ENSG00000280113	0	NA	NA	0	NA	NA	NA
ENSG00000163683	1499.45021190935	0.129790392626476	1.09413472423489	1566.85291077516	0.474394876506822	0.810673923038181	SMIM14
ENSG00000183638	9.7711079437142	0.372611523307279	1.29469432759785	11.0259548532689	0.562252742890892	0.893713044557469	RP1L1
ENSG00000104635	20527.4107739868	-1.03026709626434	0.489619493706662	13494.2117939915	3.19211479509729e-13	4.22159455237653e-12	SLC39A14
ENSG00000023902	1032.2891283658	2.51588552833483	5.71948611074453	1757.32585339226	8.5830261462878e-36	4.12340567876512e-34	PLEKHO1
ENSG00000187021	1.42109571930189	2.85356534272885	7.22784387056966	2.49675568613769	0.209989635070026	0.454699529433207	PNLIPRP1
ENSG00000115525	36.4275708359784	-2.04941997998869	0.24158118782584	14.1758201855102	3.19132696467534e-09	2.94515701193299e-08	ST3GAL5
ENSG00000111875	1924.7152718556	0.288454840701348	1.22133150305341	2116.49219640921	0.0468563005079656	0.135433964481928	ASF1A
ENSG00000196353	0.681959750721513	-1.78189177779264	0.290801823752933	0.30727434000569	0.689149400583599	1	CPNE4
ENSG00000186767	386.419550491063	-1.15099853975391	0.450313445715449	239.961809341987	1.24579129393417e-11	1.43586919588887e-10	SPIN4
ENSG00000135747	36.0362702224825	0.0416151444612527	1.02926547837315	36.5559748634399	0.911808839921551	1	NA
ENSG00000213995	735.352817177568	0.176496305551064	1.13013592892278	780.27756618069	0.230190957028434	0.487781533820708	CARKD
ENSG00000182447	0	NA	NA	0	NA	NA	OTOL1
ENSG00000244067	31.5407602530344	-5.6758843873309	0.0195608871465649	1.21025680683605	5.30787727252518e-26	1.57943373711935e-24	GSTA2
ENSG00000164818	803.708112494469	-1.1257858092989	0.458252352034832	505.12674625368	6.79748259633426e-13	8.7316262088367e-12	DNAAF5
ENSG00000135315	402.6812313218	-0.842609113064331	0.557634175515523	288.320351406503	3.96553359276443e-07	2.89263515028285e-06	CEP162
ENSG00000106244	1662.35267049592	-0.368174074330474	0.774762443155793	1451.38119340619	0.0134788797208568	0.0460870709247525	PDAP1
ENSG00000121940	1244.4666560007	-0.203021942889656	0.868728971984708	1157.0476563956	0.164464349506825	0.378574851750167	CLCC1
ENSG00000146205	155.684121007797	-1.53187895909597	0.345826670603265	80.0098889551486	1.50995695049062e-13	2.0412727088977e-12	ANO7
ENSG00000177951	1903.12945592289	-0.944017801157237	0.519783304034431	1301.78416091145	1.5831340655226e-10	1.65609201851401e-09	BET1L
ENSG00000124222	5289.8679518184	1.05608106766237	2.07927570535744	7143.94875238244	1.91116914321363e-11	2.16844415833735e-10	STX16
ENSG00000115267	472.9652579374	-2.41074258903018	0.188059020114259	149.73226321238	4.99150836889133e-44	3.21813636783244e-42	IFIH1
ENSG00000119614	0.490457757284502	0.747344549111514	1.67870013895819	0.614724651955129	1	1	VSX2
ENSG00000152620	2114.68261130065	-2.02740568465249	0.245295779294032	833.091587915921	9.24449367494018e-41	5.34740680860714e-39	NADK2
ENSG00000048471	904.522685463894	-0.0712773652703094	0.951794903619838	882.182939033588	0.641169785381532	0.952952899620931	SNX29
ENSG00000163510	2246.01818691679	0.0103197155019806	1.00717872610234	2254.05112846557	0.969410368233412	1	CWC22
ENSG00000111596	2386.9978542963	0.0382772620048567	1.02688687734529	2418.6616433559	0.798879783502659	1	CNOT2
ENSG00000110711	425.504265815758	-0.791083520823262	0.577909895820289	311.682088540092	0.00468538507616532	0.0179414786748273	AIP
ENSG00000102904	8.19452652529032	-1.30392061378666	0.405024023188388	4.72444605447437	0.050381914945205	0.144054726932948	TSNAXIP1
ENSG00000278923	0	NA	NA	0	NA	NA	NA
ENSG00000177570	4.9593849638603	-0.226070513155674	0.854960389830985	4.57160996565567	0.897660291861252	1	SAMD12
ENSG00000250745	0	NA	NA	0	NA	NA	USP17L20
ENSG00000280178	7.40231010137179	0.46570235230822	1.38098950175444	8.58677665835385	0.792695409274522	1	NA
ENSG00000214189	352.047543827502	-0.14937401771657	0.90164159810352	333.838626943801	0.358223591378975	0.673887260825098	ZNF788
ENSG00000156925	0.95014694977539	0.810567387677168	1.75390108678748	1.21025680683605	0.883973685060334	1	ZIC3
ENSG00000170852	1648.8564362927	0.656389733844041	1.57613349589024	2017.61117061758	1.04672870086554e-05	6.34219563311189e-05	KBTBD2
ENSG00000167815	2115.52389468395	-2.2751208792877	0.20659526878717	724.44710990327	9.73685299773575e-50	7.74277886346713e-48	PRDX2
ENSG00000138744	341.111870147703	-0.997349662104646	0.500919381347179	227.686508799959	8.1766210546491e-09	7.241760064046e-08	NAAA
ENSG00000166046	2242.49783971916	4.67846936941731	25.6070538039325	4316.43151925403	6.32955933015467e-52	5.54373856803358e-50	TCP11L2
ENSG00000205670	233.163513686141	-0.52415339746906	0.69536704561616	191.267400267875	0.0566659856226487	0.159541170741674	SMIM11
ENSG00000125864	36.9493627241906	-0.336933801655297	0.79172219336583	32.6542034337495	0.485545065014658	0.825615144594582	BFSP1
ENSG00000164488	1.41245846897732	-Inf	0	0	0.0452865546292593	0.131654886203545	DACT2
ENSG00000184895	24.2631217940313	-4.04832067753839	0.0604413344053839	2.76582100393871	6.00353565105237e-16	9.72719458715012e-15	SRY
ENSG00000158966	9.3443917186659	-3.20813029098191	0.108207297958132	1.82480548684743	1.00102272964504e-05	6.08312552578928e-05	CACHD1
ENSG00000164056	1083.80627926968	0.481060047312592	1.39576885708174	1262.84557647762	0.00452374712911193	0.0173798751693255	SPRY1
ENSG00000136754	1487.94523058636	0.0648821613725396	1.04599949957414	1521.3981889155	0.754498649372621	1	ABI1
ENSG00000172461	5.06065522046582	0.082622931839392	1.05894152960147	5.20552711468501	1	1	FUT9
ENSG00000187605	2047.75855578364	0.857487632087387	1.8118802795444	2639.01231605341	0.00386450678796091	0.015057425671778	TET3
ENSG00000156976	14122.5090971327	0.213648670131415	1.15961722629511	15166.3032023866	0.139818896238964	0.331509480604801	EIF4A2
ENSG00000196937	1227.21373407248	0.128148148161466	1.09288996054825	1281.68187979018	0.432561922690899	0.758684152507875	FAM3C
ENSG00000162706	0.307362325977565	Inf	Inf	0.614724651955129	0.739048868774584	1	CADM3
ENSG00000163710	24.562130781976	-0.433631069347447	0.740395961248529	20.8983505312057	0.275468512997973	0.554100243673097	PCOLCE2
ENSG00000138363	10993.9996959605	0.275876120546351	1.21072911818028	12041.9597749008	0.0534480964551474	0.151886173091395	ATIC
ENSG00000170471	5574.48585901844	0.519296320646489	1.4332560020693	6567.05690572139	0.000279720923598997	0.00136018282293733	RALGAPB
ENSG00000122718	0	NA	NA	0	NA	NA	OR2S2
ENSG00000171815	30.3153858565369	1.7420321501862	3.34506014285844	46.6768171716789	3.61946662914738e-06	2.32991008389698e-05	PCDHB1
ENSG00000112110	2288.06377151129	0.191223683570167	1.14173171392408	2439.47918820217	0.182067317746194	0.405035159157889	MRPL18
ENSG00000166959	0.172509273178683	-Inf	0	0	0.969088466121085	1	MS4A8
ENSG00000254647	0	NA	NA	0	NA	NA	INS
ENSG00000185668	2.05524309277515	-2.56125451004545	0.169428148898865	0.595532154880917	0.119142385884285	0.293575186928459	POU3F1
ENSG00000198546	318.596342843803	-1.39940717877033	0.379084880292225	175.152462643042	2.28207501812979e-11	2.57121170732002e-10	ZNF511
ENSG00000120215	15.1578918891866	1.12016131103944	2.17371275927092	20.7636326929241	0.0261327535932097	0.0820273803936638	MLANA
ENSG00000136451	3726.08545600974	0.967130061426649	1.95494776676404	4930.24108441364	2.57456046485893e-11	2.88674146808579e-10	VEZF1
ENSG00000171606	1102.75508474242	1.12172774786299	2.17607419588733	1511.09623786425	1.41478382783427e-13	1.91819686858172e-12	ZNF274
ENSG00000077420	0.595532154880917	Inf	Inf	1.19106430976183	0.369805533990332	0.680428990252439	APBB1IP
ENSG00000232810	1.51764465741775	-1.19665389924249	0.436286004805359	0.921998991960819	0.567920414570839	0.900968732477749	TNF
ENSG00000174944	0.172509273178683	-Inf	0	0	0.969088466121085	1	P2RY14
ENSG00000185666	201.028265497133	-2.40307446066544	0.189061241542009	63.927158891558	1.52155334432567e-32	6.2643464517603e-31	SYN3
ENSG00000140545	225.434159036966	-0.145699523043709	0.903940975231922	214.06038970892	0.601737192465504	0.932373452439666	MFGE8
ENSG00000105520	67.1485815075792	-0.345468141809805	0.787052543523478	59.1470710372422	0.240230210756776	0.505106392631844	NA
ENSG00000242732	2.10284686696904	1.00036154383869	2.00050126899203	2.80403002614338	0.56935379445761	0.901911978457442	RGAG4
ENSG00000014824	2372.33320156997	-1.05699506552071	0.480632108107375	1540.17936199045	2.98613936613421e-13	3.95764709139043e-12	SLC30A9
ENSG00000279131	0	NA	NA	0	NA	NA	NA
ENSG00000247315	2935.56856603567	-0.882489057631107	0.542430776748903	2064.71857470413	1.41859741285321e-08	1.2265665546849e-07	ZCCHC3
ENSG00000165495	1.88211902015444	Inf	Inf	3.76423804030888	0.0197926092300241	0.064454512652199	PKNOX2
ENSG00000072958	1455.11177280316	-0.497985835689576	0.70809467111252	1206.44002890533	0.00636215575256869	0.0235887595873993	AP1M1
ENSG00000139117	133.625421247886	3.14588313171696	8.85126178223296	240.12225243254	8.36238942858658e-39	4.51374554970918e-37	CPNE8
ENSG00000110619	2572.69239699661	2.06873954801029	4.1951998759435	4154.97346875836	7.69403920273587e-43	4.77802407747156e-41	CARS
ENSG00000101972	5774.59937805413	0.738085752758364	1.6679612271224	7220.35070588192	2.58426144278386e-07	1.93955402059865e-06	STAG2
ENSG00000126500	15.8988717837488	1.98807139536967	3.96706323813436	25.396024474539	0.000363783853699041	0.00173398500718362	FLRT1
ENSG00000139370	796.515547014848	0.7783461321449	1.71516352683412	1006.31464830343	4.98452727730363e-07	3.59707355168961e-06	SLC15A4
ENSG00000204869	76.8962895886468	1.18680892379413	2.27648653135203	106.854318419716	2.49864919953581e-06	1.64504990601299e-05	IGFL4
ENSG00000094796	1.80810587316329	0.554640471689563	1.46880255320546	2.15144829587108	0.807311033692368	1	KRT31
ENSG00000099957	0.538700135792557	-Inf	0	0	0.410110748106859	0.73051960579894	P2RX6
ENSG00000129749	11.2953901306167	1.03836702793255	2.05390154652237	15.1934297189545	0.0773188784603466	0.206406000323732	CHRNA10
ENSG00000277258	1038.85634635036	-0.964531156246853	0.512444917643384	703.968321277195	2.11549718884202e-10	2.18772218337057e-09	PCGF2
ENSG00000112175	0.345018546357367	-Inf	0	0	0.639830392258816	0.952614268907897	BMP5
ENSG00000106066	1346.70641470767	-0.688902862284869	0.620325414416706	1031.14622207158	2.9492384147499e-06	1.92246652220734e-05	CPVL
ENSG00000043514	619.171085551922	0.211475327307767	1.15787164018662	664.470144593152	0.197457060253684	0.433392290243536	TRIT1
ENSG00000159592	4465.76224399927	0.289765810828024	1.22244182558137	4912.73561119087	0.0461623283870925	0.133750817428655	GPBP1L1
ENSG00000185130	5.91590542389262	0.150765698033175	1.11015852286231	6.22473881049769	0.884246910910866	1	HIST1H2BL
ENSG00000157349	1835.52539218702	0.238695900188199	1.17992560540918	1987.02506566839	0.10643321899208	0.268127285935382	DDX19B
ENSG00000124091	12.8431253920956	1.0169661502829	2.02365892071953	17.1911620662882	0.0589779470396025	0.164547788558216	GCNT7
ENSG00000123975	2692.88844209076	0.522118099555912	1.43606206238976	3174.92315950338	0.000354933362226539	0.00169332031598725	CKS2
ENSG00000197555	2253.97073173547	0.579007844050091	1.49382157911949	2700.29752405865	7.11441142684431e-05	0.00038014501114718	SIPA1L1
ENSG00000143110	23.3594071614845	3.20408280775988	9.21563008203015	42.1455463064275	1.46975686601543e-11	1.68199972192138e-10	C1orf162
ENSG00000145839	0	NA	NA	0	NA	NA	IL9
ENSG00000172023	0	NA	NA	0	NA	NA	REG1B
ENSG00000165322	5302.86741373852	0.950917480189262	1.93310162069789	6989.85778024621	2.87841262659773e-06	1.87959787763906e-05	ARHGAP12
ENSG00000180176	0.144128907437614	Inf	Inf	0.288257814875227	1	1	TH
ENSG00000141552	403.949159163626	-0.125789536889204	0.916502336036544	386.350009652586	0.802154714642789	1	ANAPC11
ENSG00000170689	7.88462073046499	Inf	Inf	15.76924146093	2.24339202038691e-08	1.90076673668922e-07	HOXB9
ENSG00000185640	0	NA	NA	0	NA	NA	KRT79
ENSG00000116786	1069.40994516702	0.304794451557268	1.23524263299531	1181.9573740407	0.34607137313304	0.658328735265088	PLEKHM2
ENSG00000241123	0	NA	NA	0	NA	NA	KRTAP10-5
ENSG00000188282	0.172717876233048	-Inf	0	0	0.969088509270349	1	RUFY4
ENSG00000253548	0	NA	NA	0	NA	NA	PYDC2
ENSG00000267281	26.3159339001317	0.783075698896308	1.72079554981666	33.287574252073	0.0429297341788544	0.125877505603311	NA
ENSG00000166710	11084.7652504001	0.0348898120368727	1.02447857398146	11218.7944516652	0.835089522509255	1	B2M
ENSG00000162909	3614.41275697042	2.85715557839178	7.2458532055736	6352.16359264266	1.65061846564607e-76	2.91892225429678e-74	CAPN2
ENSG00000109063	329.10307003892	2.17835419269693	4.52636897328035	539.103318087447	6.53798215773078e-33	2.73109679875692e-31	MYH3
ENSG00000228672	60.9714744557707	-0.535076192768595	0.690122228446745	49.7925760810454	0.107618186185208	0.270564549602187	PROB1
ENSG00000197822	2572.57260336045	0.682488524959979	1.60490569338571	3169.96997493217	6.38476394052107e-05	0.000343928914556412	OCLN
ENSG00000227507	0.883718682149924	-Inf	0	0	0.170594201901319	0.388375814235371	LTB
ENSG00000188916	1.46942608378183	0.832934327474776	1.78130471308455	1.88220700612631	0.765969298990768	1	FAM196A
ENSG00000181830	605.463414571298	-0.444529532681957	0.734823905921664	512.915448846759	0.0108471639858746	0.0379804150272901	SLC35C1
ENSG00000260342	19.1218841166601	0.131922457583466	1.09575287000283	19.995544036319	0.817700942552411	1	NA
ENSG00000169246	2775.44967959383	1.07722492171701	2.109973561505	3766.02908636726	1.18782195958908e-13	1.61993963611091e-12	NPIPB3
ENSG00000175809	0	NA	NA	0	NA	NA	ZNF645
ENSG00000135862	21073.574461487	-0.768463081713515	0.587042524231072	15590.1107343505	3.71871263522361e-08	3.07911064485316e-07	LAMC1
ENSG00000090487	1613.24103153464	-0.702510330903191	0.614502024655641	1228.04414611624	2.17179714786093e-06	1.44253011774215e-05	SPG21
ENSG00000124209	2919.59338737775	1.10443195874736	2.15014202549167	3985.56026283843	1.27283006094498e-05	7.6176981697426e-05	RAB22A
ENSG00000105723	1463.25546799984	-0.0352983484912805	0.97582993884758	1445.35566121596	0.835778385319873	1	GSK3A
ENSG00000111245	0	NA	NA	0	NA	NA	MYL2
ENSG00000147804	583.493688587185	-2.6810938427247	0.155923053860561	157.415526109668	2.10989575005862e-05	0.000122102366486172	SLC39A4
ENSG00000173418	2135.71893019029	0.322050047776516	1.25010566859269	2373.110186262	0.0259628593694938	0.0815768462260362	NAA20
ENSG00000138185	199.41052671192	-0.050941292504567	0.965306305219208	195.890318217475	0.798853448999429	1	ENTPD1
ENSG00000131467	6243.3891857626	0.0173473674024567	1.01209686107027	6280.92485964045	0.935168895732788	1	PSME3
ENSG00000110330	4109.03330216115	0.65245663303924	1.57184246460352	5022.66614048044	6.80068177328408e-06	4.23599661745517e-05	BIRC2
ENSG00000185222	1444.38187246929	0.587950834726114	1.50311025304266	1734.69402650443	0.00110765919573023	0.0048262386357665	WBP5
ENSG00000160767	414.065680616289	-1.35231532825196	0.391662978776601	233.065333133892	1.64194294553396e-15	2.58588605705467e-14	FAM189B
ENSG00000125945	549.722432555018	0.153937265618836	1.11260173898153	579.022655460586	0.341176445163026	0.651175847642193	ZNF436
ENSG00000171428	256.037584850867	0.743509481923872	1.67424363335351	320.591056842656	3.55912356310116e-05	0.000199383938209873	NAT1
ENSG00000151689	659.625691994697	2.73558104448111	6.66027175767359	1147.03146468068	1.46842669708664e-32	6.05233005804765e-31	INPP1
ENSG00000140367	1326.54677775871	-0.226092592470291	0.854947305433764	1222.81381239716	0.121018697214312	0.29691796642116	UBE2Q2
ENSG00000092096	18.0463211813671	-4.26302764121708	0.0520835775461457	1.7867724365865	6.59247544034277e-13	8.48884077505440e-12	SLC22A17
ENSG00000172115	5686.18339849331	0.636209283755257	1.55423998617624	6920.01820854747	8.72856947159102e-06	5.35244643158857e-05	CYCS
ENSG00000107438	7678.99444660227	-2.12813457877698	0.228753452251308	2859.15207198071	3.37793786364277e-47	2.459668637338e-45	PDLIM1
ENSG00000149742	61.3637935883513	-3.6743391562681	0.0783273980001033	8.91466968585829	3.19542527774068e-29	1.11948408598281e-27	SLC22A9
ENSG00000003756	3388.84761493191	0.379751783156409	1.30111797778745	3832.30290522488	0.0087483301162429	0.0313105230528909	RBM5
ENSG00000167515	722.897029170023	-1.42778938442037	0.371700005737015	391.77783592032	3.93180509652523e-19	7.91390320133122e-18	TRAPPC2L
ENSG00000261115	1.21115162394884	-2.88815926490985	0.135075762874911	0.288257814875227	0.25155663224759	0.523345725325484	TMEM178B
ENSG00000196456	39.5627001751499	0.0721258402165169	1.05126460247543	40.5514395581072	0.817908500593217	1	ZNF775
ENSG00000101109	5786.8029496181	0.921860719875573	1.89455722873478	7575.20304012428	1.67918184429305e-10	1.75261655339142e-09	STK4
ENSG00000187097	1953.17646206204	-1.34636307218492	0.393282235846205	1102.64752716869	1.09614738387324e-19	2.29850532171184e-18	ENTPD5
ENSG00000035720	0.153637170002845	Inf	Inf	0.30727434000569	1	1	STAP1
ENSG00000165832	1882.26427453137	-0.468266445494923	0.722832637916819	1579.44773145375	0.0012201736499138	0.00526765504106011	TRUB1
ENSG00000085719	3830.5492003218	-0.723903780136756	0.605456921291659	2889.18686627498	5.55604069062222e-07	3.99012042326333e-06	CPNE3
ENSG00000147869	0.816031496983612	0.446070865711513	1.3623249509001	0.941191489035031	1	1	CER1
ENSG00000165525	2488.01338560738	0.215501559961363	1.16110750890752	2673.49126536654	0.144982274144194	0.341910315146936	NEMF
ENSG00000158473	0.172509273178683	-Inf	0	0	0.969088466121085	1	CD1D
ENSG00000110395	3838.84801989676	1.60011149293249	3.03166741429316	5773.34847070229	4.32367437201013e-09	3.92672955438905e-08	CBL
ENSG00000117620	1383.86331444103	-0.0952598474670366	0.93610362824834	1338.19228552353	0.513055557382776	0.849941946219103	SLC35A3
ENSG00000128510	21.4902861815751	0.274688714930159	1.20973304135243	23.5300000275686	0.525087876219542	0.850797844436196	CPA4
ENSG00000163535	2200.72610214828	0.589790908254085	1.50502860576978	2644.40552061448	6.73688403255932e-05	0.000361428670085413	SGOL2
ENSG00000171940	4637.35419446251	-0.560345553791095	0.678139716491891	3747.92876635965	8.53480917511262e-05	0.000451300973269233	ZNF217
ENSG00000132825	222.551508594143	-0.323820722028701	0.798951192765856	197.679396704204	0.0823448880476175	0.217880994836931	PPP1R3D
ENSG00000166578	49.7175267402695	1.15838061639962	2.23206743811686	68.6698991685133	8.61291259576658e-05	0.00045517165526738	IQCD
ENSG00000065548	6531.94071728686	0.142590327103892	1.10388533938361	6854.47392075877	0.315071381164187	0.612815734086484	ZC3H15
ENSG00000108771	105.938063157273	-1.76386777376905	0.294457683868111	48.1966727835385	9.00627635753746e-14	1.24287283096808e-12	DHX58
ENSG00000138769	0.307362325977565	Inf	Inf	0.614724651955129	0.739048868774584	1	CDKL2
ENSG00000008311	1052.3483383418	-1.63042040311027	0.322994073074208	513.837942303205	5.7715157576601e-26	1.71327745145056e-24	AASS
ENSG00000126952	0	NA	NA	0	NA	NA	NXF5
ENSG00000166913	14730.3074894742	0.200116293767085	1.1487909538065	15750.2934017098	0.162741437366875	0.375540049590272	YWHAB
ENSG00000010818	3511.38013910784	3.19170336392717	9.13689112299928	6329.96796220846	9.36619689613934e-25	2.6132463406088e-23	HIVEP2
ENSG00000146678	55365.8687057569	7.30058812992814	157.650739805579	110033.778249475	1.86149885752234e-202	5.76071846441246e-199	IGFBP1
ENSG00000239998	19.5742851372281	4.40150970459863	21.1342308676175	37.3798812918301	9.22255349307654e-14	1.2713019544131e-12	LILRA2
ENSG00000100983	1851.784936857	-0.937911298816728	0.521988056102936	1270.1934363213	3.46852518447144e-10	3.50591048586096e-09	GSS
ENSG00000148300	985.567174244399	0.244243627147299	1.18447161606019	1068.795158546	0.0963343231903307	0.246637120027309	REXO4
ENSG00000138600	2389.18360960711	-0.315027638119526	0.803835591288432	2129.36348390087	0.056404864694873	0.158938542780849	SPPL2A
ENSG00000249437	352.702611343607	0.377189426171848	1.29880912545474	398.548418059003	0.028601820223578	0.0887497656937494	NAIP
ENSG00000054277	713.472736821927	-0.30680893459339	0.80842792703924	637.892477774646	0.0403857172307451	0.11936994548559	OPN3
ENSG00000152904	1065.45401649176	-0.343904078453435	0.787906270422649	939.062538488001	0.022389842112932	0.0716474947613823	GGPS1
ENSG00000168522	2481.81678572597	0.741092026197636	1.6714405317896	3105.59723772648	3.34735923523445e-07	2.4678882779366e-06	FNTA
ENSG00000179412	0	NA	NA	0	NA	NA	HNRNPCL4
ENSG00000152061	1025.91800244411	0.116633543960362	1.08420197791951	1067.36519705586	0.459482820163994	0.792170566834266	RABGAP1L
ENSG00000112511	721.217901883213	1.24871899987649	2.37630332187918	1015.21239809102	2.83925237599105e-15	4.39326984311682e-14	PHF1
ENSG00000180891	348.335611031998	0.105617508666598	1.07595482682109	361.080479402794	0.618558223763456	0.950243775408547	CUEDC1
ENSG00000063177	6246.45253372769	-0.565572639417471	0.675687167234178	5037.51284882566	0.00638870677851339	0.0236753831879925	RPL18
ENSG00000177839	12.3744626226368	-0.0905707380136819	0.939151142408385	11.9861628674344	0.930729277221447	1	PCDHB9
ENSG00000135218	385.923163820526	-5.38680535700737	0.0239006662124595	18.0170226009342	1.16800458124991e-111	4.81944645881075e-109	CD36
ENSG00000282419	0.153637170002845	Inf	Inf	0.30727434000569	1	1	NA
ENSG00000166532	126.429898707607	1.02359972524231	2.03298521796322	169.489856830729	9.19824215454546e-06	5.61818948439474e-05	RIMKLB
ENSG00000277443	10388.9649754388	1.09402056280599	2.13468110158169	14149.5268446115	2.06216067535832e-14	3.00433106473545e-13	MARCKS
