"Gene.name"	"SRR2153293"	"SRR2153295"	"SRR2153297"	"SRR2153299"	"SRR2153301"	"SRR2153303"	"SRR2153305"	"SRR2153307"	"SRR2153309"	"SRR2153311"	"SRR2153313"	"SRR2153315"	"SRR2153317"	"SRR2153320"
"Sin3b"	25.540799	20.932446	24.7032	31.86163	19.119196	25.07525	21.216035	30.86702	25.7603	29.005357	22.61747	24.14248	25.034389	22.432395
"Sinhcaf"	0.599481	0.6584974	0.7524338324182	0.699595	0.832692	1.3681014236437	0.7487090458911	0.614651	0.644363	1.226494	0.20455392561	0.900269	0.83183	0.431974
"Sipa1"	2.3521050702	4.2904690058291	3.8268546876331	5.770347	5.824276824	2.8045156185	2.76261074314519	5.97448770571634	6.7337506691372	4.29911500311844	4.5848790849	3.008855	4.81750640266009	2.55543400037666
"Sipa1l1"	3.141227	3.124199	3.174049	1.701647	2.544428	4.048149	2.415363	4.029127	1.370986414	3.093361	4.120626	4.094921	3.271153	2.355446
"Sipa1l2"	1.1403468	1.41626000131476	1.932595	1.233118	1.42524000697667	1.9421423	1.2108810153638	2.098358582	1.578961	1.45375	1.602675	1.75685	1.7362522751	1.06845
"Sipa1l3"	0.552604	0.86974517696	0.829923	0.510376	1.0150711	0.89507249	0.909676	1.22187851145	0.81272471	2.185296	0.79810448	1.4111	1.345652	0.392232
"Sirpa"	3.0979433	4.3613859	3.399882821382	5.151067	5.60478	6.302245568336	2.518937	7.31908250026209	6.7694788	6.781523	5.339132142292	3.9165000219687	6.920846161666	2.802604
"Sirpb1a"	0.165511	0.08739	0	0	0.1800525	0	0	0.179782	0.357999	0	0.136228	0	0	0
"Sirpb1b"	0	0	0.105243	0.18627	0	0	0	0	0.239109	0	0	0	0	0
"Sirpb1c"	0.01146654	0	0	0.26073	0.0579046	0.01282382	0.1154464	0	0.6350226	0.1062186	0	0.0670438	0.05496	0
"Sirt1"	2.124341	2.2293519577322	2.3568649433	1.164669	1.762137	1.871555	2.649567	3.385166	0.4866562	2.47569000165738	2.335547	2.39702200241884	2.415807	2.67918
"Sirt2"	55.66471	62.144299	56.0974046	65.818155	61.89476	63.78211	59.01992	66.5936358	57.881687	65.46571	66.18893	63.83964	65.91918	59.96107
"Sirt3"	16.255412	16.722003	15.365648	13.603232	16.524026	17.512298	14.928919	14.99154	22.212179	14.46936	24.54307	14.977514	16.18865	14.538403
"Sirt4"	3.27609	2.23638628374	2.3236756921	2.411026	2.84898	4.399827	3.31019	2.3872	4.16188	2.67962	2.877321	3.094291	1.759468	2.187791
"Sirt5"	17.3856225	16.246541705297	16.8467338	11.8469700107676	15.5394	19.687251142075	15.14922313116	17.17210578245	15.5519990044525	15.95935372	19.85428412	16.0882800333298	17.1772500047419	14.3459308
"Sirt6"	2.52331	2.678238	2.253848	4.313917	2.451413	2.4611	2.82279	3.54086	2.861691	3.470004	2.648635	2.917525	3.46866	2.10933
"Sirt7"	2.305154	3.573615	1.924855	3.99526	2.39561	3.17387	1.269125	2.486289	4.354513	4.43647	2.56287575	1.73228	2.99048	0.80309700564762
"Sis"	0	0.00706532241789	0	0	0	0	0	0	0	0	0	0	0	0
"Sit1"	0	0	0	0	0	0	0	0	0	0	0	0	0.0758521	0
"Siva1"	14.727259	13.477281	12.7738	18.74361	12.3906	15.1334	12.6012	17.2039	26.26869	19.5049	18.7682	13.9694	13.7408	15.0745
"Six1"	24.326	25.2576	21.6729	22.54	25.6562	23.1121	25.2806	19.137	21.8573	19.2312	21.232	19.238	20.0568	20.3292
"Six2"	2.86696	0.17134	0.92796	11.6632	0.653304	0.974437	2.40778	1.040705	1.48491	2.70243	3.67619	1.72351	0.337691	0.757979
"Six3"	0.0193356	0.0185713	0	0.0465433	0.0210344	0	0	0.0366336	0.0257964	0	0.0350964	0	0	0
"Six4"	3.445727	3.617632	3.334481	2.3879677	4.140309	4.095967	2.3645149	3.105072	2.3308342	3.51862	2.766737	2.857312	2.919561	2.560742
"Six5"	0.909607	1.0125	1.02996	1.24688	0.833284	1.14642	0.523918	1.87207	1.79476	0.717408	0.921996	0.753833	1.18172	1.08106
"Six6"	0.0883732	0.0955182	0.0345682	0	0.0192275	0.0787436	0.0429834	0.153589	0	0.0963129	0.0234753	0.0668933	0.124651	0.0694118
"Ska1"	0	0.0166236284917	0	0	0	0.062157386541	0	0.030309551916	0.2033773467	0	0	0	0.058983571699	0
"Ska2"	1.89974	1.6274	1.55172	1.09864	1.33792	1.94541	1.11566	1.95631	2.21514	1.84713	1.77582	1.42567	1.46129	1.13517
"Ska3"	0.0345684	0.0641031	0.103699	0.31391	0.074126	0	0.10049	0.0748324	0.560568	0.167682	0.188101	0.100638	0.0918477	0.185822
"Skap1"	0.054329	0	0	0	0	0	0	0.2168959	0.275236	0.135617	0.0721593	0	0	0
"Skap2"	2.52225	6.34806	3.97081	3.57854	6.60884	3.80565	2.65405	6.71295	6.21924	3.42995	1.852817	2.530756	6.6945	5.21567
"Ski"	5.49798	6.90913	6.72062	3.762474	7.19593	5.44194	5.74522	8.49151	3.65576	5.734461	6.96008	4.43683	7.77513	6.24134
"Skida1"	0.2580004	0.2047893	0.0720328	0.6725509	0.3441187	0.0820424	0.0895683	0.1600235	0.7405304	0.0219727	0.228282	0.101589	0.37181694	0.126684
"Skil"	2.799442	4.461858	3.64912	2.064349	4.138994	2.925849	3.52552	3.80104	2.261879	1.9256815	2.469466	4.22021	3.5561449	5.066731
"Skint1"	0	0	0	0	0	0	0.38827	0	0	1.087495	0	0	0	0
"Skint10"	0	0	0	0	0	0	0.412598	0	0	1.4638	0	0	0	0
"Skint11"	0	0	0.14876	0	0	0	0.184974	0	0	0.774222	0	0	0	0
"Skint2"	0	0.0373762	0	0.0666941	0	0	0.305147	0	0	0.4822793	0	0	0	0
"Skint3"	0.0196328	0.0350889	0.076796	0.0417418	0.0213577	0.0437337	0.224654	0.127954	0.119354	0.880918	0.0782284	0	0.0923073	0.0725566
"Skint4"	0.064614000228147	0.089819300908088	0.1978790214884	0.02486650262465	0.0964398	0.0654164	0.1833258165099	0.09358060844753	0.0359292	0.55554	0.02860660955018	0.02713130451329	0.126581050535093	0.1691680194455
"Skint5"	0	0	0	0	0	0	0.108307010599	0	0	0.6067080114161	0	0	0	0
"Skint6"	0	0	0	0.0203056	0	0	0.0696783	0	0	0.253003	0	0	0	0.0375067
"Skint7"	0.0421163	0	0	0	0	0	0.242939	0	0	0.844492	0	0	0.0495596	0.0534259
"Skint8"	0	0	0	0	0	0	0.149525	0	0	0.16752	0	0	0	0
"Skint9"	0	0	0.0554888	0	0	0	0.275988	0	0	2.08712	0	0	0	0.222839
"Skiv2l"	7.59786	7.685659	6.2397552022	11.2463	6.76577	7.609798	9.10976	8.65619	6.87147	10.584	8.38368	6.334949	8.42842	6.33333
"Skor1"	0.0396798035	0.0236392894	0	0.0210909335	0	0.0220973354	0.0241243081	0.0431009033	0	0	0	0.0249919768	0.0233200984	0.038957283
"Skor2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Skp1a"	168.186936	151.457952	160.909316	162.386478	165.89814	167.506228	166.607555	185.99272	158.220299	181.413093	144.58134	162.18445	165.217806	156.692625
"Skp2"	0.2379156	0.343049	0.247764	0.2693402	0.250567	0.4361172	0.280072	0.675514	0.46675	0.2824086843	0.2882549	0.363304	0.4365696	0.322979
"Sla"	0.248976	0.556034	0.216422	0.7328121	0.239009	0.245016	0.168192	0.7505483	2.802982	0.301494	0.475425	0.1769167	0.645327	0.323416
"Sla2"	0.347469	0.434563	0.1996264	1.081804	0.36613	0.23277	0.252064	0.631263	0.891555	0.372941	0.22738	0.559775	0.240226	0.365991
"Slain1"	0	0.0871034	0	0	0.0404846	0.162844	0	0	0.2085822	0	0.0494286	0	0.0437432	0.0336857
"Slain2"	26.4035300051263	24.061937473	27.5814	24.25189	26.70062	32.25634	25.112612	30.8407066	19.02793	28.693	29.0512	32.68225	27.2503475	25.45742
"Slamf1"	0	0.0481251	0.0263318	0.109822	0	0	0	0.0292486	0.297256	0	0.0357639	0	0	0
"Slamf6"	0.1269323	0.083939	0.0596379	0.116697	0.10615	0.1873215	0.0297979	0.1434532	0.255611	0.2291173	0.178201	0.0614585	0.0860204	0.0479004
"Slamf7"	0.1854624	0.223305	0.0906823	0.252661	0.326208	0.0993111	0.1127579	0.9200469	0.6895598	0.4085034	0.403697	0.116813	0.46957437	0.0700335
"Slamf8"	0.182956	0.0544985	0.178914	0.0486236	0.0995155	0.0509439	0.0556171	0.745246	0.278063	0.124621	0.182251	0	0.215051	0.0449066
"Slamf9"	0.596948	0.497887	0.642133	1.33265	0.844214	0.531901	0.362933	1.49137	0.967745	0.731901	0.792862	0.451183	0.350833	0.0586083
"Slbp"	5.856871	4.162431	4.328303	4.194648	6.320893	4.881363	6.421822	8.314648	8.204469	4.055466	4.921588	5.806011	4.9770232533	4.038265
"Slc10a1"	3.583123	2.9593	4.07373	4.387373	3.64513	4.271996	3.961751	1.86901	2.56529	3.89997	3.37813	2.943136	2.4563659485	1.854215
"Slc10a2"	0.0345983	0.0318113	0.0502876	0.0911523	0.0559117	0.0778461	0.0594593	0.111967	0.035077	0.0557683	0.0689673	0.0457308	0.142945	0.0181005
"Slc10a3"	1.9480217753793	1.630862187	2.46256	1.67809	2.11659	2.34235	2.068178	2.6318	2.15996743867	3.70079	1.774179472	2.342376	2.383931	2.2677802763
"Slc10a4"	0	0.0418566	0.0533856	0	0	0.0391266	0	0	0.0553136	0.0743706	0	0	0	0
"Slc10a4l"	0	0.0300857	0	0.0519764	0	0	0	0	0	0	0	0.0611471	0.0579406	0
"Slc10a5"	0.136006	0.0969444	0.0884056	0.0620145	0.0786768	0.0604142	0.0659562	0.0392793	0.0549591	0.123156	0.0240146	0.0455521	0.0212524	0.0177516
"Slc10a6"	1.32255	2.57109	1.46351	0.850975	0.946548	2.36463	2.32763	3.47807	0.952134	2.0862	0.647171	1.31527	1.96365	2.11858
"Slc10a7"	0.0020303	0.3206573	0.77213	0.665831	0.602368	1.410266	1.068363734	1.4894300895508	0	1.21945	0.824083	1.410060112837	1.36329	0.729179
"Slc11a1"	0.283007	0.829513	0.735105	1.73673	0.986957	0.584101	0.797385	1.65969	1.3054	0.693664	0.643408	0.72939	0.851307	0.3404463
"Slc11a2"	9.119312	10.01814	11.35729	8.924785	10.94406	10.90158	10.87576	9.87288	8.958424	10.96625	12.90314	9.592325	13.26695	10.405186
"Slc12a1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Slc12a2"	20.1235	26.4068	19.7832	11.1672	18.5584	22.3777	22.8208	29.1294	13.3695	24.3747	18.9293	23.8433	21.2192	20.2184
"Slc12a3"	0	0.019525	0	0.0522606	0	0	0	0	0.0219836	0.0223238	0.0723472	0.0412847	0	0
"Slc12a4"	6.83148	8.451697	7.907295	8.575308	8.21709974	10.084966	5.9181400113349	9.04896	9.721828	8.11204	9.51591	9.299908	9.32544229	7.27588
"Slc12a5"	0.19533855	0.3573629	0.347907	0.3814562	0.304633	0.3278363	0.244434	0.19106	0.152759	0.273852	0.3707654	0.10936129	0.295356	0.2167484
"Slc12a6"	8.239414	8.372863	7.3675300552312	3.014784	9.225999	8.67097500224137	8.1657830587823	9.002373	2.7935945536	11.128322	8.3986034319	8.8716	8.366574	7.443928
"Slc12a7"	1.64731	2.23882	2.46191	1.72963	2.54069	2.277	1.99495	3.53546	1.87702	1.55434	2.11442	1.61136	2.0744	1.42752
"Slc12a8"	0.131819	0.10663370237394	0.144779	0.2648478584	0.0977271	0.115046	0.159392	0.150092	0.155672	0.207616	0.122438	0.134501	0.2203899	0.1757304644
"Slc12a9"	4.52404	4.56427	4.211983	5.09622	3.57844	4.98008	4.99742	5.53317	3.53575	10.19559	5.09958	7.10782	5.66174	5.12571
"Slc13a1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Slc13a2"	0	0.0180604	0	0.032227	0	0	0	0	0	0	0	0	0	0
"Slc13a3"	0.0404747	0.05258	0.0672745	0.129081	0.0997852	0	0	0.0747265	0.150524	0.0624794	0.060915	0	0.0763372	0
"Slc13a4"	0.025516	0.22277	0.190624	0.177249	0.0906915	0.0232133	0.152057	0.320871	0.109289	0.0347605	0.035651	0.0262542	0.269928	0.163707
"Slc13a5"	0	0.0275095	0	0.0228454	0	0	0	0.04692083	0.283065	0	0	0	0	0
"Slc14a1"	0.1492182	0.1841694	0.1709074	0.495442	0.524525	0.0807248	0.0708376	0.3936346	1.27891	0.317452	0.2406598	0.097847	0.2981702	0
"Slc14a2"	0.038202	0	0	0	0	0.0605598	0	0	0	0	0	0.1670566	0	0
"Slc15a1"	0.0665352	0.0604663	0.209304	0.0831899	0.052127	0.110055	0.306957	0.116182	0.103471	0.554279	0	0.167663	0.0443639	0.0330514
"Slc15a2"	3.33258	2.878366	0.907641	0.614462949687	3.5356933	3.9722	0.966574	1.479883	0.945159	0.3551403	2.702459	4.70395	2.16747	1.20825
"Slc15a3"	0	0.0576917	0	0.243175	0.0339988	0.313284	0.0846432	0.148248	0.656268	0.101076	0.0415099	0.157477	0	0.0524673
"Slc15a4"	2.326893	2.944852	4.6156	4.069546	3.96244	1.39966	2.80195	4.1504	2.587915	2.632132	2.34584	2.91386	5.195836	2.488379
"Slc15a5"	1.18159	0.358706	0.74934	1.863173	1.185945	1.75195	0.595426	0	1.694937	0.630366	0.308287	1.15479	1.504223	0.306604
"Slc16a1"	12.337	10.9487	13.9504	7.65887	10.8373	18.1081	9.10931	9.47055	14.0343	15.2215	12.0036	13.5329	11.1475	11.7838
"Slc16a10"	11.2301	13.520432	10.459171	14.48064	13.465936	8.77237	14.95889	12.81392	10.50815	10.6559	14.4674	10.498108	17.73345	11.1767364
"Slc16a11"	0.0462219	0.26924	0.549978	1.108263	0.147066	0.281724	0.336247	0.703645	0.560367	0.231268	1.239869	0	0.3250361	0.238192
"Slc16a12"	0.348465	0.656177	0.53805	0.721384	0.589588	0.447864	0.579828	0.607694	0.354282	0.44973	0.301869	0.572602	1.27409	0.429118
"Slc16a13"	0.345377	0.445623	1.175114	0.851632	0.500962	0.352622	0.24498	0.437684	0.320781	0.545678	0.267591	0.5045772	0.576586	0.310833
"Slc16a14"	0	0.106549	0	0	0	0.0248999	0.0543681	0	0.0453031	0.213189	0	0	0.0525554	0.0438982
"Slc16a2"	1.38781	1.92792	1.64954	1.55772	1.51838	2.16357	0.738236	2.12838	1.48468	1.5869	1.87957	1.67414	1.6823	1.61777
"Slc16a3"	123.288581	119.95645	113.84605	186.493516	108.40821	72.29092	123.82241	93.2682148	58.347718	94.0139	144.39227	133.05002278	150.476450365108	116.605450002512
"Slc16a4"	0.80505	0.855407	0.567893	0.384008	0.867964	0.737326	0.75391	1.09789	0.592924	1.02257	0.468327	0.577606	0.933885	0.422186
"Slc16a5"	0.049811953247	0.2393409	0.1027305	0.0161764	0.108376	0	0.08686415588	4.79975e-06	1.73948e-06	2.29899e-06	0.0561239	0.03664290853	0.058550172486	0.09781135937
"Slc16a6"	1.99188	2.305686	2.465433	1.554403	3.055737	2.243604	1.78483347	1.90247	3.084119	2.267665	3.185356	2.390805	2.333396	1.549034
"Slc16a7"	0.427402	0.803052	1.0582366	1.102419	0.554026	0.476037	0.59966	1.60701879	0.666235	0.5822505	0.305669	0.455566	0.875695	0.5850642
"Slc16a8"	0.249535	0.546731	0.553489	0.718769	0.63367	0.424345	0.431718	1.14431	0.716663	0.371897	0.645153	0.487206	0.285143	0.408493
"Slc16a9"	2.24141	1.92004	1.96214	1.83076	1.89876	1.18038	2.0966	2.18356	1.51191	1.56653	2.1563	1.63302	2.11782	1.58518
"Slc17a1"	0.075805	0.0225806	0.037065	0.193449	0.0412326	0	0	0	0	0.103269	0.0503418	0	0.0861601	0
"Slc17a2"	0.5997922	0.287051	0.620696	0.4057359	0.195447	0	0.42042	0.16089	0.2262738	0.148195	0.0661107	0	0.232045	0.1132329
"Slc17a3"	0.108214	0.116705	0.2422873	0.01756480128752	0.046605477	0.02543740288407	0.10418265	0.09306931	0.01674120166531	0.06752710354296	0.113452	0.16189651	0.05035612	0.167727
"Slc17a4"	0	0.1352119	0.0584852	0.0720349	0.0468566896	0.0790183	0.115527	0.0516006	0.017851	0.129431	0	0.119682	0.0835824	0
"Slc17a5"	1.38535	1.7482885	2.0389600247206	1.86997144842	1.6965	1.796248	1.54434	2.19423	1.5044792597	1.7855035984	1.89627	1.9365747513	1.56579	1.32919
"Slc17a6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Slc17a7"	0.0494838	0.04798198	0	0	0	0	0	0	0.125345	0.134824	0	0	0	0.118611
"Slc17a8"	0.1205952	0.113281	0.1965506	0.203909	0.115225	0.0729302	0.0827893	0.0877562	0.159833	0.0547622	0.147484	0.105266	0.16222	0.157867
"Slc17a9"	0.286492	0.545816	0.161651	0.52884	0.140537	0.250728	0.319743	0.547726	0.909648	0.121262	0.152477	0.20342	0.269877	0.0556632
"Slc18a1"	0.0230565	0.135473	0.112735	0.0980421	0.116644	0.137135	0.112143	0.338852	0.0362138	0	0.105343	0.2963581	0.210055	0.210544
"Slc18a2"	0.544405	0.436169	0.33044	0.633258	0.449282	0.403506	0.319575	0.743794	0.627685	0.255739	0.299203	0.331068	0.446538	0.516065
"Slc18a3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Slc18b1"	1.26384	1.680086	1.791725	1.21242	1.30636	1.46079	1.1610585	2.69673	0.893823	1.63139	1.62864	1.49709	1.940444	1.2891
"Slc19a1"	3.344023949872	3.1724119	3.004469593354	3.9593969	2.2938333	4.174182	4.0608820203529	5.450688	2.444096	6.886747118	4.046040261413	2.395751	2.192859	2.670342
"Slc19a2"	2.60494000656595	2.7314612209	3.39308	1.5718	4.11196	4.30486	3.136320288296	3.295054083	1.8173	6.34059	2.249233	2.43557211049	2.83839	2.36314000097516
"Slc19a3"	0.0493756	0.167329	0.0965691	0	0	0.069683	0.0760751	0.05363307	0	0	0.1311605	0.06219816	0.174111	0
"Slc1a1"	1.06729	1.94779	1.12797	0.775446	1.95664	1.61136	1.66246	1.45131	1.26262	0.910344	0.877527	1.66027	1.51155	1.80591
"Slc1a2"	0.4802481	0.3655185	0.3245001	0.4348212	0.3313449	0.3816498	0.26862550100563	0.2067804	0.3907126	0.2786096	0.6611063	0.439555	0.1950215	0.224281
"Slc1a3"	0.509874	1.70239	2.09526	0.936521	0.548228	1.151056	0.764606	7.65547	0.510178	0.81817	0.618851	1.01395	1.29426	1.84472
"Slc1a4"	0.379389	0.098283200673442	0.2688790208071	0.1948630146478	0.039881600800052	0.6124850711659	0.2228900490523	0.318574020413	0.4271720435551	1.62436000417763	0.1460770355862	0.2309060276198	0.4524630195912	0.1979640162352
"Slc1a5"	5.0715	19.1722	19.1962	17.722	8.66494	5.23646	7.17538	44.6549	7.0193	5.98644	8.25477	5.90537	19.8661	12.4396
"Slc1a6"	0	0	0.0357828	0.156782	0	0.0407551	0.0444937	0.320396	0	0.200914	0	0	0	0
"Slc1a7"	0.02513258	0	0	0	0.1316675	0	0	0	0	0.0359304	0.0803743	0	0	0
"Slc20a1"	5.74248	5.55133	5.20649	6.58538	6.16856000030069	6.608317461	5.655811	8.004276	5.452566	6.82533	4.79063839805	9.20596795845	6.68541024	7.81817360464
"Slc20a2"	32.25782	45.0677	34.91581	18.55278	44.3589	48.672419	29.55974	38.90119	32.10505	40.0045	37.0755	40.3479	34.26108	39.3735
"Slc22a1"	0.484157	0.519982	1.13523	1.07617	0.31742	0.833386	0.354799	0.316944	0.165606	0.599607	0.398275	0	0	0.558715
"Slc22a12"	0.1054422	0.3363866	0.2407588	0	0	0.234882	0	0.071113	0.1104718	0	0	0.1304294	0.1041164	0.1035232
"Slc22a13"	0.0743072	0	0	0	0	0	0	0.0403573	0	0	0	0	0.0873423	0.0364774
"Slc22a14"	0	0.020885	0.0342818	0.0372672	0	0	0	0	0	0	0	0	0.041206	0
"Slc22a15"	0.235285	0.226807	0.327366	0.2033572	0.190269	0.153152	0.279998	0.559578	0.218975	0.26023400179857	0.296384	0.225257	0.255306	0.22459
"Slc22a16"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Slc22a17"	0.6606574	0.318429	0.5851488	0.1843493	0	0.271613	0	0.9636323	0.6894902	0.1981465	0.721088	0.55173447388	0.625938	0.350885
"Slc22a18"	0	0.568012	0	0.506781	0.492389	0	0.579656	0	0.482984	0.6166	0.260604	0.38012	0.72008	0
"Slc22a19"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Slc22a2"	0	0.0800176	0.0337854	0.0757198	0.0365285	0.1167324	0	0.0817919	0	0	0	0.0948539	0.1644224	0.0393982
"Slc22a20"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Slc22a21"	0.371986	0.364467	0.422058	0.341568	0.195935	0.357318	0.0848724	0.652858	0.358612	0.413388	0.500837	0.36605	0.430001	0.200419
"Slc22a22"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Slc22a23"	2.50512	4.003655	4.198061	1.75948	5.228849	4.076648	3.049863	2.96168	2.163	3.462983	4.09866	3.81051	3.426321	3.670487
"Slc22a26"	0.0370317	0.0441235	0.0724268	0.039367	0.1034763	0	0.0307713	0.0402248	0	0	0.0491852	0.0466486	0.0435278	0.0496911
"Slc22a27"	0	0.0845522	0.063335	0	0.0454016	0	0.050748	0.0453335	0	0	0.0686235	0	0	0.0903527
"Slc22a28"	0	0.108161	0	0	0	0	0	0	0	0	0.129395	0	0	0
"Slc22a29"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Slc22a3"	0.265066	0.523046	0.820334	1.39761	0.494725	0	0.435991	2.14511	0.412565	0.416028	0.572567	0.218346	2.05802	0.692823
"Slc22a30"	0.350909	0.36603055	0.478484	0.518204	0.265756	0.488065	0.348524	0.129077	0.344941	0.431689	0.0903416	0.20538	0.2512726	0.350272
"Slc22a4"	1.23434	1.71276	1.9059	1.65158	1.69616	1.70449	0.961925	2.43457	2.4355	1.77005	1.07779	1.22755	2.21449	2.45293
"Slc22a5"	4.96969	5.93542	6.17248	3.67751	5.11004	5.99411	4.75063	5.77569	4.98167	4.73474	5.60935	5.19897	5.21558	5.15514
"Slc22a6"	0	0	0	0	0	0	0	0	0	0	0	0.0224168	0	0
"Slc22a7"	0.0747999	0.0668434	0.0537759	0.119276	0.340791	0.0416558	0.181908	0.0597327	0.055718	0	0.149023	0	0.0439607	0
"Slc22a8"	0	0	0.04114470460619	0.02235790243296	0	0.02342400390149	0.02860080889377	0	0	0.02971560233323	0	0	0	0.0207286024561
"Slc23a1"	0.0624083	0.168925	0.246301	0.104356	0.121288	0.276055	0.407586	0.147265	0.23261	0.334027	0.162772	0.194072	0.158276	0.164859
"Slc23a2"	3.41315	4.747047	3.93871	1.88319	3.79521	4.27181	3.81955	4.73127	2.19866	3.32724	3.9626	3.56903	4.28191	3.34354
"Slc23a3"	0.14403	0.0858061	0.211271	0.153113	0.039171	0.360943	0.0437837	0.782244	0.182417	0.539583	0.143474	0.181433	0.169295	0.388872
"Slc23a4"	0	0.0617569	0	0.0789067	0.1635933	0.1624131	0.0412391	0.0736783	0.0343632	0.1837046	0.0450454	0.1362241	0	0.07185066
"Slc24a1"	0.0268947	0.0160226	0	0	0	0.0149775	0	0	0.0272503	0	0	0.0169395	0	0
"Slc24a2"	0.29516385	0.3722662	0.21807444	0.0744226	0.269058	0.292236	0.2532719	0.4648841	0.2220433	0.196592	0.2766477	0.43658200516646	0.725422	0.20449788
"Slc24a3"	0.169659	0.36819	0.239559	0.180358	0	0.235758	0	0.517561	0.343804	0.111279	0.199648	0	0.339975	0
"Slc24a4"	0	0.0282283	0.0154452	0.0167902	0	0	0	0	0	0	0.0469998	0	0	0
"Slc24a5"	0.370598	0.261738	0.160486	0.27983	0.405007	0.293945	0.246503	0.305264	0.508498	0.543275	0	0.12871	0.209485	0.140141
"Slc25a1"	3.90235	13.6809	21.7415	9.049308	4.36483	6.49365	8.93857	31.6593	11.8998	7.13891	4.75997	9.22962	3.74442	16.359
"Slc25a10"	2.63733	8.47293	8.12262	7.78512	5.19523	4.18538	5.02217	16.2021	6.47206	4.7707	4.14506	4.12111	6.09566	6.88513
"Slc25a11"	146.10581	170.05989	166.68833	149.611055	165.9043	184.71017	161.90836	145.42118	190.24553	155.96494	175.23279	161.03219	151.00491	144.768454
"Slc25a12"	24.502	28.3395	28.3157	24.8662	26.6902	26.1462	26.028	22.3936	23.1273	24.2795	26.919	27.2013	25.6788	26.8765
"Slc25a13"	0.995098	0.5865	1.1932466	0.776361000629031	0.73484400066827	1.2817265	0.81138200676218	0.76382500050478	0.66498900079502	1.07315000056784	1.27643000463756	1.14659000168063	0.514718	0.568317
"Slc25a14"	0.731621	0.334546	0.584991	1.88385	1.373267	1.01699	0.971013	0.730929	1.392082	0.2004407	0.623501	0.910245	1.61816	2.03696
"Slc25a15"	5.11551	5.66957	5.64195	4.69275	5.75631	5.17716	5.11208	4.16724	4.06265	4.8752	5.06337	4.32826	4.55424	4.45012
"Slc25a16"	13.2084	13.0396	12.565600137735	8.80707	12.72947239	13.3448	12.7364	12.2578	7.26259	14.415349	13.7624	15.0646	13.3591	11.1467
"Slc25a17"	7.33542	8.10844	8.91974	6.42775	7.60655	8.27518	8.06252	11.4606	6.13899	9.1037	7.59431	8.7063	9.17975	6.21593
"Slc25a18"	0.156337	0.0698537	0.0382206	0	0.0425182	0.26119	0	0.0849087	0.118803	0.212978	0	0.0492342	0	0.0383729
"Slc25a19"	19.22323	20.84806	23.672206	22.687354	27.411435	18.9936884	19.428071	20.10554	23.0737308328	22.97587	28.27987	18.402897	23.9771111511	21.339784
"Slc25a2"	0	0	0.056725	0.154162	0	0	0.0352671	0.0315043	0	0	0.0385221	0	0.0340912	0.056951
"Slc25a20"	46.7819	59.0197	57.3604	42.2294	50.3027	57.7197	50.9123	47.9423	56.0962	38.752	53.3492	56.7518	49.2025	52.1934
"Slc25a21"	0.1832041	0.054572262	0.0324135	0.1947573	0.1993	0.0428105	0	0.1990014	0.371252	0	0.08868	0.0759871	0	0.0315768
"Slc25a22"	6.402093073	11.192552767	10.094450361	5.160227	11.559579	12.75806451	7.587328	3.525235866818	11.0551735339	5.523342257	8.31711	8.38323017465	4.071534596	6.268356541
"Slc25a23"	11.488864	16.845738	14.583827	15.64539	16.922851	12.48613997	11.19144	15.63547	24.84333	8.4144	11.78098	13.10768	14.41685	12.13514785
"Slc25a24"	1.74855	1.78578	1.42919	1.39412	1.8116	1.41427	1.26558	2.82637	2.44659	2.32534	1.8524	1.46843	2.22656	1.22623
"Slc25a25"	59.740173	53.580848	50.049087	9.860289	33.717173	60.76565	58.090852	74.031638	7.606348	42.799994	44.465378	57.716563	27.821938	58.01003
"Slc25a26"	9.37435	11.9874	10.5568	12.2534	10.0558	12.1649	12.7139	10.7805	12.8099	13.8662	14.2992	10.1505	12.5345	9.20556
"Slc25a27"	7.71016	6.04803	7.0607	4.654642	5.306568	8.17523	7.48615	8.35977	4.63092	10.45161	6.22654	7.29522	7.90728	5.53119
"Slc25a28"	11.847525	15.5079	14.20847	18.0269	17.15336	16.2479	15.7151	17.788	13.6542	16.83034	16.218	14.960146	19.734988	15.0558
"Slc25a29"	4.32238	4.80941	4.41157	5.31157	3.92756	3.62167	3.82357	3.65105	6.03063	3.90022	4.89483	3.64561	3.09951	3.38783
"Slc25a3"	547.55023	626.69205	574.76766	632.36327	639.49242	641.09132	571.32805	511.87363	755.90777	564.71746	639.70597	645.48616	578.91994	564.45702
"Slc25a30"	3.66031	6.58974	5.49569	2.44678	2.81384	3.04744	7.87156	3.28696	2.57535	2.95168	4.37728	5.19313	5.18468	3.45325
"Slc25a31"	0	0	0.0679304	0	0.0377842	0	0	0	0	0	0	0	0	0
